ppm,mean,rms,std,slope,label
2.0,1.0019872189023287,1.4172067386078513,0.45069231019127076,-0.006461796816710578,False
2.057383415980518,1.127926606907037,1.5040766639940633,0.4508034130731215,-0.003468635845606567,False
2.0476503060180224,1.2546621375597646,1.5872104229902115,0.45094586760905103,0.0009569708291974183,False
1.9915296065180865,1.3850212169216694,1.6706683572756442,0.4509458727128651,0.006062544196619642,False
2.0090169395744972,1.5195876574248313,1.7552386705394671,0.4511433220753513,0.009099435069054746,False
1.9936683061311686,1.6544403097357687,1.8362534127733758,0.4512666658099016,0.009204497117202021,False
1.9801572655843656,1.7859157750192463,1.910078365791828,0.45130604624224424,0.010214636451888935,False
1.9523896626306005,1.9203211438810264,1.9842974107547284,0.4513175966620617,0.010783605280610243,False
2.015030208075336,2.055061950047084,2.0561900621947333,0.45132167763177644,0.01356702558520957,False
2.027768490443643,2.0731042644512607,2.074920536124224,0.37743501943724145,0.015876302453914807,False
2.0857452697904746,2.0860166540278837,2.0883233419311633,0.2982997676840496,0.01884876896550524,False
2.153063048050591,2.099678865162155,2.102387152330352,0.223858048044548,0.02065321682262058,False
2.1576424369750007,2.115441656318473,2.1182047394391947,0.16531224346935994,0.01990565807037241,False
2.1036074445356414,2.127454860704704,2.130110291435092,0.11125814843135413,0.01813357382490005,False
2.1504859017884823,2.1375703719037453,2.139939480196219,0.07214622109705761,0.015552617070422431,False
2.155852898656911,2.1481757705045954,2.150149130819063,0.05366393348327642,0.012463271313604285,False
2.288677030466833,2.1610662692043765,2.1624371613725217,0.05310007548053325,0.009215475112693465,False
2.2639816492064893,2.172883460545399,2.173934867496593,0.05312994091167374,0.006495549614354429,False
2.2662456841663605,2.183149211930182,2.1838754801771363,0.052865183348489934,0.002513474158823284,False
2.2437342650191687,2.1862553878923165,2.18687536677904,0.05289163783865243,-0.0012365115937877503,False
2.201228209754206,2.182658711927342,2.183378828064639,0.05193271564140681,-0.0053628212929825595,False
2.1555164853158213,2.1729193459379768,2.1740820251552475,0.05844124661416934,-0.007068365024614553,False
2.149843643197962,2.172769725941232,2.1739373327682263,0.058136779933978006,-0.010761912637526497,False
2.158637641827099,2.1667119245224713,2.1680720110361045,0.05904819376059951,-0.012318081312489607,False
2.2041052695317,2.1634444524084984,2.164859969736151,0.05909102872222887,-0.013620152128277737,False
2.1920205126001706,2.151941537664002,2.1531564847473628,0.049879713512946657,-0.011817138395712079,False
2.1354440851846315,2.142140168664973,2.1431844713080332,0.04461510889447267,-0.010567330105537124,False
2.0955162326109975,2.1307522453372236,2.1315954050037584,0.039484657456725136,-0.010000539233805053,False
2.001812581145157,2.117029175083927,2.117812618540836,0.039858808241451216,-0.010547516476094183,False
2.101213524587722,2.102104177336285,2.1030900418265057,0.050422795593191634,-0.009198657900935762,False
2.053561079088313,2.096870142769762,2.097823145627296,0.05042814173290655,-0.008617873451518904,False
2.1035733448333405,2.0917451530163866,2.0926648908422156,0.050269159828721745,-0.0068230374121303825,False
2.104630394554891,2.08965425670492,2.090523695143312,0.051267756882245046,-0.0035126579926586534,False
2.107159745222022,2.088741441232676,2.0895642533514165,0.057406371946298426,-0.0003156626997209519,False
2.0840389109223785,2.085266682499758,2.085962240122843,0.05881412708930829,0.002877635545353176,False
2.024165140966421,2.085637118606851,2.086341955186762,0.061917421066492985,0.004584221779937828,False
1.9624282457919395,2.0873464821932193,2.0880693242897337,0.06294849309944667,0.003718076339496688,False
2.071771932251445,2.0894209030162054,2.0900735771718386,0.05640676453423721,0.0006120919027219182,False
2.067843807143963,2.084259058892707,2.0849799996114475,0.05765777814903618,0.00029397853089144015,False
2.1251833008436276,2.084104042151833,2.0848274054634506,0.05669672036055131,-0.0016897483508109409,False
2.1895002219757984,2.078473016490283,2.0792599873031894,0.05757460567951716,-0.0028938245421497727,False
2.136424372873476,2.0714314169799115,2.072311634881942,0.0589252434760571,-0.003981361183276655,False
2.1413710628981253,2.0636569373227514,2.064625499082793,0.06003872975553409,-0.002179586858640046,False
2.1228660499928873,2.0654072941388497,2.0664034201656034,0.06373889840163033,-0.0033870513017504214,False
2.0350033143129407,2.0629716597507413,2.0640391855439586,0.062485313204195814,-0.005039283428225649,False
2.018624018611744,2.066414540644047,2.0673558541640418,0.054123488399643,-0.00838661658624887,False
2.0510808112343364,2.061909222655642,2.062914688318611,0.05439158567996205,-0.010166067366612831,False
2.0134769342485344,2.055249892412974,2.0564011399882838,0.05754786757745406,-0.011974462961500553,False
