ppm,mean,rms,std,slope,label
2.0,0.9767563531460671,1.3818336098665125,0.4497164343059738,-0.017947441456963396,False
1.9538521869353687,1.0931991446682214,1.4582204581325375,0.4518673196690562,-0.01347619662222673,False
2.021405800114666,1.2141804422158586,1.5364213270510227,0.4529122249758062,-0.008755751910588161,False
1.9930078674464573,1.337456655327057,1.6136117530936083,0.45373649115696313,-0.00039085890943474583,False
1.9283749041076363,1.4693531681535568,1.6976719150809099,0.4537516729889312,0.006606795005478802,False
1.9365302478473243,1.6049068646147522,1.7821579069328248,0.45399718448501514,0.012576759608358745,False
1.9531312958579732,1.7443110091995842,1.8673572378315957,0.454800009862238,0.019478697838803474,False
1.841799348027647,1.89205485435637,1.9586410988717262,0.4583748199939048,0.02346658554060222,False
1.8630846643544685,2.0392302087212926,2.0452003112430073,0.4614096238351468,0.024891543305749227,False
1.9357007607621939,2.0586907732112243,2.0656103185723316,0.38598463965230245,0.02892500503607288,False
1.9724194097791747,2.0817680174445736,2.089364971383057,0.3228227816354409,0.02954043339903622,False
2.110344205223997,2.095497073341464,2.1033225529375623,0.25254389405871935,0.03035970639700907,False
2.168859143379128,2.109144785967615,2.116918968673042,0.19243147598275864,0.028703240043512376,False
2.23046631335731,2.1224214744896654,2.1296410761366977,0.15449713551117894,0.025312900062599737,False
2.363901522508573,2.135360878114529,2.1420002466957504,0.13042007509556228,0.020385851950941974,False
2.354805669838763,2.1434721755413553,2.149628480665552,0.1195945176571757,0.014414214328739397,False
2.3113690318389106,2.155188437320403,2.1601520650504296,0.11930581305583576,0.006200517799165239,False
2.323088094668954,2.166850583523553,2.170688408338643,0.1109292096895027,-0.002361286829762721,False
2.241070694464911,2.172992065139498,2.1762968069891473,0.10669658396208871,-0.012107656261823339,False
2.211371269464873,2.1692920100584066,2.172991191356839,0.10511265576173803,-0.02244613226980203,False
2.140801920460443,2.152326893102577,2.1575197075091226,0.11110344208786394,-0.03029081043897315,False
2.1435607058451494,2.1289126337884707,2.13590694275762,0.11913927219197379,-0.036503518151997365,False
2.082912054687188,2.100265866130737,2.108894820606681,0.12647685643253034,-0.039227041542721004,False
2.0292595364924066,2.06696987884753,2.0755140227480764,0.1183134925173693,-0.03727431678353513,False
2.0496790036048758,2.036646224351668,2.044421242283859,0.1093661180537404,-0.0326740598883077,False
2.0339644666173102,2.01425440239431,2.0209327023117867,0.10254259491605797,-0.027023800381056715,False
1.9132185284817091,1.9943928344662192,1.999550037726439,0.09482334524234512,-0.019119405091761604,False
1.8389023339307273,1.9836272744382586,1.987913968892749,0.09483470843925165,-0.011887671935078272,False
1.7942309943534305,1.9763542104343574,1.9800205598732017,0.09675557533113974,-0.004985799077554072,False
1.7721180308335773,1.973387382101678,1.9768458379604932,0.09854152109184607,0.0016675544099220751,False
1.8311657259772591,1.9734957049616189,1.9769633400888909,0.10225497650878258,0.009025080964625799,False
1.8696271979049683,1.9794802364416682,1.983403032026243,0.10645039942742691,0.014875711915015398,False
1.953099880521175,1.9885534277025187,1.9929948499758827,0.10905714728332147,0.02030086878766429,False
2.005303007819505,1.999481634940822,2.0046790060486663,0.11421029611224898,0.02227771605586223,False
2.068821734017539,2.000490323086919,2.005706226797635,0.11461371939795707,0.0234177942010912,False
2.0950022454024553,2.007486675367012,2.012563477996796,0.1139793808640221,0.021482184201626574,False
2.0933326671375765,2.0177451990138184,2.0223314258644014,0.10992760517217348,0.019034258985737622,False
2.145293871604199,2.0350897542471396,2.0388423212069173,0.10005614361999822,0.016667935104360824,False
2.1786645583679753,2.0590365020819554,2.061777409346131,0.0897880132012593,0.010766177481205735,False
2.1744305966660185,2.0723989776177154,2.074300072834143,0.08243659061003193,0.007026144845083969,False
2.2245303194177244,2.088227938049653,2.0894779725686625,0.08102486509905754,0.0016799015262145228,False
2.050103476954862,2.0932948373253293,2.0943068767689796,0.08058860043847468,-0.0036714314202745176,False
2.0251601649632054,2.090499137702769,2.0916581698116334,0.08148577131246114,-0.008049203340782485,False
2.0030387122796207,2.0832245855541807,2.0846537127069005,0.08080070282821061,-0.011130679041266297,False
2.071743878086572,2.0735664562394116,2.075284551113601,0.0794194972971543,-0.0149784114716223,False
2.155265996190632,2.058726684113826,2.061116277639832,0.08631472606931953,-0.017088532187730897,False
2.044965334549422,2.044427351174097,2.046978090274774,0.08448911493086533,-0.016574175763753387,False
2.122890564815965,2.031372879299027,2.03370680763848,0.07909162261499261,-0.013564659045095209,False
2.034170268931994,2.0228188765625035,2.024829361771416,0.07654687999816051,-0.010923147403845474,False
1.9605718138585457,2.009155997234066,2.0105058453043663,0.06966187947372245,-0.00682748123346183,False
1.952428899640122,2.006190820533136,2.0075150291442854,0.0703276959685469,-0.006079289894767631,False
1.9404721763661485,2.004645555371986,2.0059650991115334,0.07012014509204403,-0.0037749896058571386,False
1.8558963131282138,2.01080877713671,2.012260939159754,0.07944326771868734,-0.005779515243384067,False
1.9165045445685356,2.0010965369112945,2.0026134875637416,0.07949448503544215,-0.006935790289804142,False
1.9697930083668513,1.983359860172417,1.9847014141372972,0.07726426744072815,-0.005374299710850972,False
2.037566552881644,1.973742635743129,1.9751419640687116,0.07797543231445811,-0.006555238316793712,False
2.0059242501627255,1.9562052296942412,1.9574592614751716,0.0776580749316753,-0.005360549261501336,False
2.00266064973997,1.9447226526605181,1.9460321990950842,0.07962057859886645,-0.005163645097534069,False
2.0004359223848156,1.9387692360913196,1.9401711803789208,0.07972807575611372,-0.006554002909553311,False
2.101650260515201,1.932121080483257,1.9336523147825169,0.08000417915834655,-0.0073146985435882895,False
1.916348034479928,1.9279051809597858,1.9294906021945677,0.0786445454438252,-0.007032034082724299,False
1.8714791683685925,1.9325212909553653,1.9340136924397915,0.06936760921198971,-0.008660098658910811,False
1.8910897436808116,1.9331219428821442,1.934610306848163,0.06674646985783506,-0.009439182897076044,False
1.8422920680337596,1.9293852576747992,1.9308597700591235,0.06674288365443812,-0.00895718806746912,False
1.8504490363924286,1.9216348008254902,1.922913524223939,0.06482015262575154,-0.006596871847258908,False
1.8653171487513698,1.9166444836903236,1.9178045983807148,0.06364404005498435,-0.006491314818591058,False
1.8460584099111161,1.9060249509365743,1.9071560577088666,0.06630002635093644,-0.00499837580344427,False
1.873017783990609,1.8988432771566273,1.8998253854087803,0.06542693749785519,-0.0034613353147273677,False
1.9297540730574865,1.88471761692774,1.8849813390254218,0.05180263846070328,0.0024641720082813567,False
1.9261149753970035,1.8880699801986018,1.8884340209379904,0.05231965420344373,0.005408471075201562,False
1.9100060450493288,1.8967244808212027,1.8973072742147261,0.0524551134607857,0.00848087681167296,False
1.913559243292697,1.9084477772057682,1.9095322659614848,0.06049637258845227,0.010057290039225134,False
1.9260791760000573,1.918692203287151,1.9198278820827592,0.05791428346879741,0.00981997465733711,False
1.8327481256799834,1.9269759668916402,1.9280804945367072,0.05548058526655204,0.008006062094912062,False
1.8855291419056626,1.9298307298888777,1.9308741193847871,0.0554827787469507,0.005803877185871904,False
1.8756396968530056,1.9320791343110166,1.9330434867984336,0.057436946719018445,0.004955924545188254,False
1.9699858468137177,1.9384439149388568,1.9393679339896237,0.05716067503990641,0.006210934774970484,False
2.0099511783302084,1.9470765083481387,1.9482448241111594,0.061967229202583574,0.00668950911101035,False
2.0786624858338567,1.9509947120593778,1.952177592713028,0.061997796583736414,0.006436846184334235,False
2.0062028853358838,1.9543061242101238,1.95545964804925,0.06228144910474048,0.005757677553936527,False
1.9829892540642555,1.95745670920562,1.958580842396285,0.06323406084824057,0.005819549634869627,False
